Código Municipio	Municipio 	Código Departamento	Departamento	 Actividades primarias * 	 Actividades secundarias ** 	 Actividades terciarias *** 	" Valor agregado
 "	Peso relativo municipal en el valor agregado departamental (%)
68780	Suratá	68	Santander	6	4	22	 32 	 0,1 
68820	Tona	68	Santander	72	18	51	 141 	 0,3 
68855	Valle de San José	68	Santander	44	13	41	 98 	 0,2 
68861	Vélez	68	Santander	39	34	163	 236 	 0,5 
68867	Vetas	68	Santander	6	3	17	 26 	 0,1 
68872	Villanueva	68	Santander	13	18	43	 74 	 0,1 
68895	Zapatoca	68	Santander	40	17	74	 132 	 0,3 
70001	Sincelejo	70	Sucre	34	465	2,652	 3,150 	 43,4 
70110	Buenavista	70	Sucre	13	9	56	 78 	 1,1 
70124	Caimito	70	Sucre	19	9	47	 75 	 1,0 
70204	Colosó	70	Sucre	9	4	21	 34 	 0,5 
70215	Corozal	70	Sucre	55	94	268	 417 	 5,7 
70221	Coveñas	70	Sucre	5	21	155	 180 	 2,5 
70230	Chalán	70	Sucre	6	3	16	 26 	 0,4 
70233	El Roble	70	Sucre	11	6	33	 50 	 0,7 
70235	Galeras	70	Sucre	29	15	81	 125 	 1,7 
70265	Guaranda	70	Sucre	44	15	67	 125 	 1,7 
70400	La Unión	70	Sucre	20	7	41	 68 	 0,9 
70418	Los Palmitos	70	Sucre	32	14	78	 124 	 1,7 
70429	Majagual	70	Sucre	68	25	121	 213 	 2,9 
70473	Morroa	70	Sucre	19	10	55	 84 	 1,2 
70508	Ovejas	70	Sucre	50	34	77	 161 	 2,2 
70523	Palmito	70	Sucre	16	9	55	 80 	 1,1 
70670	Sampués	70	Sucre	18	25	159	 202 	 2,8 
70678	San Benito Abad	70	Sucre	48	18	88	 153 	 2,1 
70702	San Juan de Betulia	70	Sucre	34	11	51	 96 	 1,3 
70708	San Marcos	70	Sucre	49	74	241	 364 	 5,0 
70713	San Onofre	70	Sucre	41	31	193	 265 	 3,6 
70717	San Pedro	70	Sucre	39	12	68	 119 	 1,6 
70742	San Luis de Sincé	70	Sucre	29	21	133	 183 	 2,5 
70771	Sucre	70	Sucre	30	15	84	 129 	 1,8 
70820	Santiago de Tolú	70	Sucre	14	29	206	 249 	 3,4 
70823	Tolú Viejo	70	Sucre	13	412	86	 512 	 7,0 
73001	Ibagué	73	Tolima	377	1,769	5,738	 7,884 	 42,5 
73024	Alpujarra	73	Tolima	54	10	24	 87 	 0,5 
73026	Alvarado	73	Tolima	53	18	56	 126 	 0,7 
73030	Ambalema	73	Tolima	29	8	38	 76 	 0,4 
73043	Anzoátegui	73	Tolima	42	15	80	 137 	 0,7 
73055	Armero	73	Tolima	10	10	69	 89 	 0,5 
73067	Ataco	73	Tolima	124	25	99	 249 	 1,3 
73124	Cajamarca	73	Tolima	40	23	105	 168 	 0,9 
73148	Carmen de Apicalá	73	Tolima	4	11	82	 97 	 0,5 
73152	Casabianca	73	Tolima	53	10	31	 94 	 0,5 
73168	Chaparral	73	Tolima	109	84	283	 476 	 2,6 
73200	Coello	73	Tolima	17	189	51	 256 	 1,4 
73217	Coyaima	73	Tolima	69	20	117	 205 	 1,1 
73226	Cunday	73	Tolima	39	11	46	 95 	 0,5 
73236	Dolores	73	Tolima	28	8	39	 75 	 0,4 
73268	Espinal	73	Tolima	297	668	853	 1,818 	 9,8 
73270	Falan	73	Tolima	41	10	40	 90 	 0,5 
73275	Flandes	73	Tolima	32	44	199	 275 	 1,5 
73283	Fresno	73	Tolima	208	49	175	 432 	 2,3 
73319	Guamo	73	Tolima	188	46	170	 404 	 2,2 
73347	Herveo	73	Tolima	34	10	43	 87 	 0,5 
73349	Honda	73	Tolima	12	25	182	 220 	 1,2 
73352	Icononzo	73	Tolima	33	11	53	 97 	 0,5 
73408	Lérida	73	Tolima	61	85	100	 246 	 1,3 
73411	Líbano	73	Tolima	88	40	241	 369 	 2,0 
73443	San Sebastián de Mariquita	73	Tolima	6	145	242	 393 	 2,1 
73449	Melgar	73	Tolima	367	46	355	 769 	 4,1 
73461	Murillo	73	Tolima	17	7	28	 52 	 0,3 
73483	Natagaima	73	Tolima	24	14	93	 131 	 0,7 
73504	Ortega	73	Tolima	174	33	135	 341 	 1,8 
73520	Palocabildo	73	Tolima	29	9	46	 85 	 0,5 
73547	Piedras	73	Tolima	138	15	33	 186 	 1,0 
73555	Planadas	73	Tolima	114	31	137	 282 	 1,5 
73563	Prado	73	Tolima	51	13	62	 126 	 0,7 
73585	Purificación	73	Tolima	226	90	154	 469 	 2,5 
73616	Rioblanco	73	Tolima	75	23	109	 207 	 1,1 
73622	Roncesvalles	73	Tolima	27	10	50	 86 	 0,5 
73624	Rovira	73	Tolima	65	21	103	 189 	 1,0 
73671	Saldaña	73	Tolima	91	22	85	 198 	 1,1 
73675	San Antonio	73	Tolima	34	13	67	 114 	 0,6 
73678	San Luis	73	Tolima	44	15	77	 136 	 0,7 
73686	Santa Isabel	73	Tolima	50	10	33	 92 	 0,5 
73770	Suárez	73	Tolima	14	5	23	 41 	 0,2 
73854	Valle de San Juan	73	Tolima	34	8	29	 70 	 0,4 
73861	Venadillo	73	Tolima	63	104	105	 272 	 1,5 
73870	Villahermosa	73	Tolima	36	11	51	 98 	 0,5 
73873	Villarrica	73	Tolima	27	6	25	 58 	 0,3 
76001	Cali	76	Valle Del Cauca	102	5,246	33,156	 38,503 	 47,5 
76020	Alcalá	76	Valle Del Cauca	83	12	132	 227 	 0,3 
76036	Andalucía	76	Valle Del Cauca	85	44	145	 274 	 0,3 
76041	Ansermanuevo	76	Valle Del Cauca	102	15	138	 256 	 0,3 
76054	Argelia	76	Valle Del Cauca	32	3	34	 70 	 0,1 
76100	Bolívar	76	Valle Del Cauca	74	9	81	 164 	 0,2 
76109	Buenaventura	76	Valle Del Cauca	80	367	3,857	 4,305 	 5,3 
76111	Guadalajara de Buga	76	Valle Del Cauca	162	1,206	1,359	 2,727 	 3,4 
76113	Bugalagrande	76	Valle Del Cauca	145	587	232	 964 	 1,2 
76122	Caicedonia	76	Valle Del Cauca	210	34	342	 585 	 0,7 
76126	Calima	76	Valle Del Cauca	9	13	180	 202 	 0,2 
76130	Candelaria	76	Valle Del Cauca	431	900	971	 2,302 	 2,8 
76147	Cartago	76	Valle Del Cauca	132	575	1,331	 2,038 	 2,5 
76233	Dagua	76	Valle Del Cauca	207	88	279	 574 	 0,7 
76243	El Águila	76	Valle Del Cauca	66	8	72	 146 	 0,2 
76246	El Cairo	76	Valle Del Cauca	50	6	57	 114 	 0,1 
76248	El Cerrito	76	Valle Del Cauca	212	330	515	 1,057 	 1,3 
76250	El Dovio	76	Valle Del Cauca	51	9	71	 131 	 0,2 
76275	Florida	76	Valle Del Cauca	121	64	449	 634 	 0,8 
76306	Ginebra	76	Valle Del Cauca	97	70	191	 357 	 0,4 
76318	Guacarí	76	Valle Del Cauca	191	28	263	 482 	 0,6 
76364	Jamundí	76	Valle Del Cauca	254	372	1,357	 1,983 	 2,4 
76377	La Cumbre	76	Valle Del Cauca	56	11	87	 154 	 0,2 
76400	La Unión	76	Valle Del Cauca	119	29	276	 425 	 0,5 
76403	La Victoria	76	Valle Del Cauca	55	9	94	 158 	 0,2 
76497	Obando	76	Valle Del Cauca	114	12	117	 243 	 0,3 
76520	Palmira	76	Valle Del Cauca	538	1,627	3,521	 5,687 	 7,0 
76563	Pradera	76	Valle Del Cauca	149	201	402	 753 	 0,9 
76606	Restrepo	76	Valle Del Cauca	150	21	176	 347 	 0,4 
76616	Riofrío	76	Valle Del Cauca	109	68	158	 335 	 0,4 
76622	Roldanillo	76	Valle Del Cauca	92	26	311	 429 	 0,5 
76670	San Pedro	76	Valle Del Cauca	222	37	129	 389 	 0,5 
76736	Sevilla	76	Valle Del Cauca	178	31	338	 548 	 0,7 
76823	Toro	76	Valle Del Cauca	54	10	122	 186 	 0,2 
76828	Trujillo	76	Valle Del Cauca	94	12	118	 225 	 0,3 
76834	Tuluá	76	Valle Del Cauca	213	450	2,588	 3,251 	 4,0 
76845	Ulloa	76	Valle Del Cauca	26	4	46	 76 	 0,1 
76863	Versalles	76	Valle Del Cauca	25	10	54	 88 	 0,1 
76869	Vijes	76	Valle Del Cauca	79	13	95	 187 	 0,2 
76890	Yotoco	76	Valle Del Cauca	119	89	139	 347 	 0,4 
76892	Yumbo	76	Valle Del Cauca	33	5,165	2,859	 8,058 	 10,0 
76895	Zarzal	76	Valle Del Cauca	102	483	411	 996 	 1,2 
81001	Arauca	81	Arauca	1,139	68	649	 1,855 	 43,7 
81065	Arauquita	81	Arauca	525	32	199	 756 	 17,8 
81220	Cravo Norte	81	Arauca	18	3	18	 39 	 0,9 
81300	Fortul	81	Arauca	78	17	116	 211 	 5,0 
81591	Puerto Rondón	81	Arauca	33	5	21	 59 	 1,4 
81736	Saravena	81	Arauca	117	37	300	 454 	 10,7 
81794	Tame	81	Arauca	400	186	288	 873 	 20,6 
85001	Yopal	85	Casanare	1,733	333	2,329	 4,394 	 34,7 
85010	Aguazul	85	Casanare	1,192	84	449	 1,724 	 13,6 
85015	Chámeza	85	Casanare	7	2	25	 33 	 0,3 
85125	Hato Corozal	85	Casanare	91	13	111	 215 	 1,7 
85136	La Salina	85	Casanare	1	1	13	 15 	 0,1 
85139	Maní	85	Casanare	400	25	147	 572 	 4,5 
85162	Monterrey	85	Casanare	31	13	162	 206 	 1,6 
85225	Nunchía	85	Casanare	73	12	114	 199 	 1,6 
85230	Orocué	85	Casanare	569	58	99	 726 	 5,7 
85250	Paz de Ariporo	85	Casanare	391	32	292	 716 	 5,7 
85263	Pore	85	Casanare	57	8	80	 145 	 1,1 
85279	Recetor	85	Casanare	3	2	34	 40 	 0,3 
85300	Sabanalarga	85	Casanare	6	3	41	 49 	 0,4 
85315	Sácama	85	Casanare	2	1	18	 22 	 0,2 
85325	San Luis de Palenque	85	Casanare	377	13	76	 467 	 3,7 
85400	Támara	85	Casanare	26	6	61	 92 	 0,7 
85410	Tauramena	85	Casanare	1,597	28	264	 1,889 	 14,9 
85430	Trinidad	85	Casanare	233	16	137	 386 	 3,1 
85440	Villanueva	85	Casanare	375	105	280	 760 	 6,0 
86001	Mocoa	86	Putumayo	189	49	399	 637 	 18,3 
86219	Colón	86	Putumayo	3	3	25	 31 	 0,9 
86320	Orito	86	Putumayo	143	60	285	 487 	 14,0 
86568	Puerto Asís	86	Putumayo	403	58	422	 883 	 25,3 
86569	Puerto Caicedo	86	Putumayo	19	7	51	 77 	 2,2 
86571	Puerto Guzmán	86	Putumayo	47	16	91	 154 	 4,4 
86573	Puerto Leguízamo	86	Putumayo	31	13	83	 128 	 3,7 
86749	Sibundoy	86	Putumayo	12	10	70	 92 	 2,6 
86755	San Francisco	86	Putumayo	4	3	23	 30 	 0,9 
86757	San Miguel	86	Putumayo	71	12	91	 175 	 5,0 
86760	Santiago	86	Putumayo	16	6	35	 57 	 1,6 
86865	Valle del Guamuez	86	Putumayo	35	22	170	 227 	 6,5 
86885	Villagarzón	86	Putumayo	395	13	100	 507 	 14,6 
88001	San Andrés	88	San Andrés, Providencia y Santa Catalina (Archipiélago)	13	56	1,156	 1,226 	 92,2 
88564	Providencia	88	San Andrés, Providencia y Santa Catalina (Archipiélago)	5	3	95	 104 	 7,8 
91001	Leticia	91	Amazonas	89	42	401	 532 	 78,6 
91263	El Encanto	91	Amazonas	0	1	12	 13 	 1,9 
91405	La Chorrera	91	Amazonas	0	1	9	 10 	 1,5 
91407	La Pedrera	91	Amazonas	0	1	13	 14 	 2,1 
91430	La Victoria	91	Amazonas	0	0	3	 3 	 0,4 
91460	Mirití - Paraná	91	Amazonas	0	0	4	 4 	 0,6 
91530	Puerto Alegría	91	Amazonas	1	0	5	 6 	 0,9 
91536	Puerto Arica	91	Amazonas	0	0	4	 4 	 0,6 
91540	Puerto Nariño	91	Amazonas	27	4	38	 69 	 10,2 
91669	Puerto Santander	91	Amazonas	0	0	8	 9 	 1,3 
91798	Tarapacá	91	Amazonas	1	1	12	 14 	 2,0 
94001	Inírida	94	Guainía	39	43	168	 250 	 76,6 
94343	Barranco Minas	94	Guainía	7	3	11	 21 	 6,4 
94663	Mapiripana	94	Guainía	0	1	6	 8 	 2,4 
94883	San Felipe	94	Guainía	4	2	5	 11 	 3,3 
94884	Puerto Colombia	94	Guainía	0	2	11	 13 	 3,9 
94885	La Guadalupe	94	Guainía	0	0	1	 1 	 0,3 
94886	Cacahual	94	Guainía	1	1	7	 9 	 2,8 
94887	Pana Pana	94	Guainía	0	1	7	 9 	 2,7 
94888	Morichal	94	Guainía	1	1	3	 5 	 1,5 
95001	San José del Guaviare	95	Guaviare	76	67	349	 493 	 67,4 
95015	Calamar	95	Guaviare	22	6	29	 57 	 7,8 
95025	El Retorno	95	Guaviare	47	15	69	 130 	 17,8 
95200	Miraflores	95	Guaviare	9	6	37	 51 	 7,0 
97001	Mitú	97	Vaupés	14	21	163	 198 	 77,7 
97161	Carurú	97	Vaupés	2	3	18	 23 	 9,0 
97511	Pacoa	97	Vaupés	0	2	14	 16 	 6,4 
97666	Taraira	97	Vaupés	2	1	9	 12 	 4,6 
97777	Papunahua	97	Vaupés	0	0	2	 2 	 0,9 
97889	Yavaraté	97	Vaupés	0	0	3	 3 	 1,4 
99001	Puerto Carreño	99	Vichada	10	14	106	 129 	 22,3 
99524	La Primavera	99	Vichada	38	10	51	 99 	 17,1 
99624	Santa Rosalía	99	Vichada	25	5	20	 50 	 8,6 
99773	Cumaribo	99	Vichada	120	33	148	 301 	 52,0 
