Código Municipio	Municipio 	Código Departamento	Departamento	 Actividades primarias * 	 Actividades secundarias ** 	 Actividades terciarias *** 	" Valor agregado
 "	Peso relativo municipal en el valor agregado departamental (%)
63190	Circasia	63	Quindío	84	34	203	 321 	 4,3 
63212	Córdoba	63	Quindío	28	7	26	 60 	 0,8 
63272	Filandia	63	Quindío	109	24	98	 231 	 3,1 
63302	Génova	63	Quindío	43	11	49	 103 	 1,4 
63401	La Tebaida	63	Quindío	196	85	291	 572 	 7,7 
63470	Montenegro	63	Quindío	240	63	305	 609 	 8,2 
63548	Pijao	63	Quindío	82	14	41	 137 	 1,8 
63594	Quimbaya	63	Quindío	149	54	315	 518 	 7,0 
63690	Salento	63	Quindío	53	13	81	 147 	 2,0 
66001	Pereira	66	Risaralda	319	2,027	6,214	 8,560 	 59,7 
66045	Apía	66	Risaralda	71	18	112	 201 	 1,4 
66075	Balboa	66	Risaralda	56	138	50	 244 	 1,7 
66088	Belén de Umbría	66	Risaralda	114	31	188	 333 	 2,3 
66170	Dosquebradas	66	Risaralda	33	647	1,946	 2,626 	 18,3 
66318	Guática	66	Risaralda	60	14	82	 155 	 1,1 
66383	La Celia	66	Risaralda	36	9	57	 102 	 0,7 
66400	La Virginia	66	Risaralda	6	27	262	 295 	 2,1 
66440	Marsella	66	Risaralda	97	24	146	 267 	 1,9 
66456	Mistrató	66	Risaralda	26	13	97	 136 	 1,0 
66572	Pueblo Rico	66	Risaralda	14	16	87	 117 	 0,8 
66594	Quinchía	66	Risaralda	85	23	190	 298 	 2,1 
66682	Santa Rosa de Cabal	66	Risaralda	88	149	566	 803 	 5,6 
66687	Santuario	66	Risaralda	65	19	130	 213 	 1,5 
68001	Bucaramanga	68	Santander	31	3,137	10,928	 14,096 	 26,6 
68013	Aguada	68	Santander	2	2	11	 15 	 0,0 
68020	Albania	68	Santander	20	6	32	 58 	 0,1 
68051	Aratoca	68	Santander	40	36	147	 223 	 0,4 
68077	Barbosa	68	Santander	36	50	357	 444 	 0,8 
68079	Barichara	68	Santander	20	14	81	 116 	 0,2 
68081	Barrancabermeja	68	Santander	2,331	9,401	2,962	 14,693 	 27,7 
68092	Betulia	68	Santander	46	111	44	 201 	 0,4 
68101	Bolívar	68	Santander	58	17	81	 156 	 0,3 
68121	Cabrera	68	Santander	3	2	16	 22 	 0,0 
68132	California	68	Santander	1	2	16	 19 	 0,0 
68147	Capitanejo	68	Santander	17	8	46	 71 	 0,1 
68152	Carcasí	68	Santander	13	5	29	 48 	 0,1 
68160	Cepitá	68	Santander	4	2	11	 17 	 0,0 
68162	Cerrito	68	Santander	17	7	40	 64 	 0,1 
68167	Charalá	68	Santander	29	16	91	 136 	 0,3 
68169	Charta	68	Santander	12	3	16	 31 	 0,1 
68176	Chima	68	Santander	28	6	21	 55 	 0,1 
68179	Chipatá	68	Santander	9	5	34	 48 	 0,1 
68190	Cimitarra	68	Santander	110	229	443	 783 	 1,5 
68207	Concepción	68	Santander	8	5	36	 50 	 0,1 
68209	Confines	68	Santander	17	4	18	 40 	 0,1 
68211	Contratación	68	Santander	5	4	31	 40 	 0,1 
68217	Coromoro	68	Santander	19	7	43	 69 	 0,1 
68229	Curití	68	Santander	40	18	93	 151 	 0,3 
68235	El Carmen de Chucurí	68	Santander	35	17	122	 174 	 0,3 
68245	El Guacamayo	68	Santander	5	2	15	 22 	 0,0 
68250	El Peñón	68	Santander	9	5	29	 42 	 0,1 
68255	El Playón	68	Santander	40	16	92	 149 	 0,3 
68264	Encino	68	Santander	8	3	16	 27 	 0,1 
68266	Enciso	68	Santander	6	3	23	 31 	 0,1 
68271	Florián	68	Santander	28	8	39	 75 	 0,1 
68276	Floridablanca	68	Santander	57	1,000	3,104	 4,161 	 7,8 
68296	Galán	68	Santander	13	4	19	 35 	 0,1 
68298	Gámbita	68	Santander	7	5	31	 43 	 0,1 
68307	Girón	68	Santander	594	1,129	2,341	 4,064 	 7,7 
68318	Guaca	68	Santander	16	8	47	 72 	 0,1 
68320	Guadalupe	68	Santander	21	7	34	 62 	 0,1 
68322	Guapotá	68	Santander	12	3	16	 32 	 0,1 
68324	Guavatá	68	Santander	17	7	28	 52 	 0,1 
68327	Güepsa	68	Santander	0	4	34	 39 	 0,1 
68344	Hato	68	Santander	10	3	16	 28 	 0,1 
68368	Jesús María	68	Santander	8	4	28	 41 	 0,1 
68370	Jordán	68	Santander	2	2	7	 11 	 0,0 
68377	La Belleza	68	Santander	10	9	59	 78 	 0,1 
68385	Landázuri	68	Santander	67	18	103	 187 	 0,4 
68397	La Paz	68	Santander	9	5	35	 50 	 0,1 
68406	Lebrija	68	Santander	1,327	295	402	 2,024 	 3,8 
68418	Los Santos	68	Santander	185	37	118	 340 	 0,6 
68425	Macaravita	68	Santander	2	2	14	 18 	 0,0 
68432	Málaga	68	Santander	3	24	182	 209 	 0,4 
68444	Matanza	68	Santander	22	8	35	 64 	 0,1 
68464	Mogotes	68	Santander	14	11	76	 101 	 0,2 
68468	Molagavita	68	Santander	15	6	32	 52 	 0,1 
68498	Ocamonte	68	Santander	20	6	32	 58 	 0,1 
68500	Oiba	68	Santander	30	14	86	 131 	 0,2 
68502	Onzaga	68	Santander	6	5	34	 46 	 0,1 
68522	Palmar	68	Santander	2	2	18	 23 	 0,0 
68524	Palmas del Socorro	68	Santander	33	6	16	 55 	 0,1 
68533	Páramo	68	Santander	60	11	29	 100 	 0,2 
68547	Piedecuesta	68	Santander	375	512	1,799	 2,686 	 5,1 
68549	Pinchote	68	Santander	36	10	43	 88 	 0,2 
68572	Puente Nacional	68	Santander	28	15	95	 138 	 0,3 
68573	Puerto Parra	68	Santander	24	12	73	 108 	 0,2 
68575	Puerto Wilches	68	Santander	354	203	285	 843 	 1,6 
68615	Rionegro	68	Santander	557	81	220	 857 	 1,6 
68655	Sabana de Torres	68	Santander	416	46	205	 667 	 1,3 
68669	San Andrés	68	Santander	18	10	60	 88 	 0,2 
68673	San Benito	68	Santander	19	5	22	 46 	 0,1 
68679	San Gil	68	Santander	53	96	612	 760 	 1,4 
68682	San Joaquín	68	Santander	5	3	18	 25 	 0,0 
68684	San José de Miranda	68	Santander	15	5	25	 45 	 0,1 
68686	San Miguel	68	Santander	11	3	15	 30 	 0,1 
68689	San Vicente de Chucurí	68	Santander	231	47	266	 544 	 1,0 
68705	Santa Bárbara	68	Santander	11	4	25	 40 	 0,1 
68720	Santa Helena del Opón	68	Santander	12	5	28	 44 	 0,1 
68745	Simacota	68	Santander	47	10	56	 113 	 0,2 
68755	Socorro	68	Santander	97	54	332	 484 	 0,9 
68770	Suaita	68	Santander	48	16	82	 145 	 0,3 
68773	Sucre	68	Santander	14	8	49	 71 	 0,1 
68780	Suratá	68	Santander	7	4	22	 33 	 0,1 
68820	Tona	68	Santander	158	26	56	 240 	 0,5 
68855	Valle de San José	68	Santander	33	10	43	 85 	 0,2 
68861	Vélez	68	Santander	46	31	172	 249 	 0,5 
68867	Vetas	68	Santander	6	2	18	 26 	 0,0 
68872	Villanueva	68	Santander	22	19	51	 92 	 0,2 
68895	Zapatoca	68	Santander	41	15	84	 141 	 0,3 
70001	Sincelejo	70	Sucre	39	478	2,862	 3,379 	 44,0 
70110	Buenavista	70	Sucre	14	10	63	 87 	 1,1 
70124	Caimito	70	Sucre	19	9	51	 79 	 1,0 
70204	Colosó	70	Sucre	6	4	23	 33 	 0,4 
70215	Corozal	70	Sucre	62	98	284	 445 	 5,8 
70221	Coveñas	70	Sucre	6	21	162	 189 	 2,5 
70230	Chalán	70	Sucre	8	3	17	 28 	 0,4 
70233	El Roble	70	Sucre	12	6	35	 52 	 0,7 
70235	Galeras	70	Sucre	32	16	85	 133 	 1,7 
70265	Guaranda	70	Sucre	27	12	71	 110 	 1,4 
70400	La Unión	70	Sucre	25	7	39	 72 	 0,9 
70418	Los Palmitos	70	Sucre	33	14	84	 131 	 1,7 
70429	Majagual	70	Sucre	43	21	123	 187 	 2,4 
70473	Morroa	70	Sucre	28	11	58	 97 	 1,3 
70508	Ovejas	70	Sucre	65	31	81	 177 	 2,3 
70523	Palmito	70	Sucre	30	11	55	 95 	 1,2 
70670	Sampués	70	Sucre	40	28	168	 236 	 3,1 
70678	San Benito Abad	70	Sucre	36	16	90	 142 	 1,9 
70702	San Juan de Betulia	70	Sucre	41	12	50	 103 	 1,3 
70708	San Marcos	70	Sucre	52	63	258	 372 	 4,9 
70713	San Onofre	70	Sucre	44	32	207	 283 	 3,7 
70717	San Pedro	70	Sucre	44	13	70	 127 	 1,7 
70742	San Luis de Sincé	70	Sucre	30	22	141	 192 	 2,5 
70771	Sucre	70	Sucre	25	14	89	 129 	 1,7 
70820	Santiago de Tolú	70	Sucre	15	30	222	 267 	 3,5 
70823	Tolú Viejo	70	Sucre	13	422	90	 525 	 6,8 
73001	Ibagué	73	Tolima	380	1,726	6,156	 8,263 	 42,7 
73024	Alpujarra	73	Tolima	58	10	25	 93 	 0,5 
73026	Alvarado	73	Tolima	42	17	60	 119 	 0,6 
73030	Ambalema	73	Tolima	73	13	44	 130 	 0,7 
73043	Anzoátegui	73	Tolima	57	16	75	 148 	 0,8 
73055	Armero	73	Tolima	10	9	65	 84 	 0,4 
73067	Ataco	73	Tolima	110	25	103	 238 	 1,2 
73124	Cajamarca	73	Tolima	45	30	112	 186 	 1,0 
73148	Carmen de Apicalá	73	Tolima	6	11	87	 104 	 0,5 
73152	Casabianca	73	Tolima	50	10	32	 92 	 0,5 
73168	Chaparral	73	Tolima	98	86	290	 474 	 2,5 
73200	Coello	73	Tolima	34	235	57	 325 	 1,7 
73217	Coyaima	73	Tolima	55	19	122	 196 	 1,0 
73226	Cunday	73	Tolima	22	8	48	 78 	 0,4 
73236	Dolores	73	Tolima	26	8	43	 76 	 0,4 
73268	Espinal	73	Tolima	219	669	897	 1,786 	 9,2 
73270	Falan	73	Tolima	50	11	43	 104 	 0,5 
73275	Flandes	73	Tolima	41	44	205	 290 	 1,5 
73283	Fresno	73	Tolima	193	45	183	 422 	 2,2 
73319	Guamo	73	Tolima	241	49	172	 462 	 2,4 
73347	Herveo	73	Tolima	32	9	45	 86 	 0,4 
73349	Honda	73	Tolima	16	24	183	 224 	 1,2 
73352	Icononzo	73	Tolima	40	11	56	 108 	 0,6 
73408	Lérida	73	Tolima	54	79	102	 235 	 1,2 
73411	Líbano	73	Tolima	124	44	260	 428 	 2,2 
73443	San Sebastián de Mariquita	73	Tolima	6	176	266	 448 	 2,3 
73449	Melgar	73	Tolima	441	46	380	 868 	 4,5 
73461	Murillo	73	Tolima	14	6	29	 49 	 0,3 
73483	Natagaima	73	Tolima	24	15	101	 140 	 0,7 
73504	Ortega	73	Tolima	146	26	141	 312 	 1,6 
73520	Palocabildo	73	Tolima	33	10	49	 92 	 0,5 
73547	Piedras	73	Tolima	146	15	35	 196 	 1,0 
73555	Planadas	73	Tolima	144	34	145	 323 	 1,7 
73563	Prado	73	Tolima	56	12	62	 130 	 0,7 
73585	Purificación	73	Tolima	204	88	166	 459 	 2,4 
73616	Rioblanco	73	Tolima	65	21	114	 200 	 1,0 
73622	Roncesvalles	73	Tolima	29	10	51	 89 	 0,5 
73624	Rovira	73	Tolima	89	23	105	 217 	 1,1 
73671	Saldaña	73	Tolima	75	19	91	 185 	 1,0 
73675	San Antonio	73	Tolima	38	14	81	 133 	 0,7 
73678	San Luis	73	Tolima	38	14	80	 132 	 0,7 
73686	Santa Isabel	73	Tolima	48	9	35	 91 	 0,5 
73770	Suárez	73	Tolima	17	5	26	 48 	 0,2 
73854	Valle de San Juan	73	Tolima	33	7	30	 70 	 0,4 
73861	Venadillo	73	Tolima	60	101	107	 269 	 1,4 
73870	Villahermosa	73	Tolima	40	11	56	 108 	 0,6 
73873	Villarrica	73	Tolima	22	6	26	 53 	 0,3 
76001	Cali	76	Valle Del Cauca	122	5,407	35,450	 40,979 	 47,7 
76020	Alcalá	76	Valle Del Cauca	66	12	149	 228 	 0,3 
76036	Andalucía	76	Valle Del Cauca	93	41	152	 286 	 0,3 
76041	Ansermanuevo	76	Valle Del Cauca	115	17	145	 277 	 0,3 
76054	Argelia	76	Valle Del Cauca	36	4	37	 78 	 0,1 
76100	Bolívar	76	Valle Del Cauca	91	10	85	 186 	 0,2 
76109	Buenaventura	76	Valle Del Cauca	94	391	4,094	 4,579 	 5,3 
76111	Guadalajara de Buga	76	Valle Del Cauca	177	1,232	1,450	 2,859 	 3,3 
76113	Bugalagrande	76	Valle Del Cauca	136	548	238	 922 	 1,1 
76122	Caicedonia	76	Valle Del Cauca	237	33	278	 549 	 0,6 
76126	Calima	76	Valle Del Cauca	9	15	208	 232 	 0,3 
76130	Candelaria	76	Valle Del Cauca	435	916	1,054	 2,405 	 2,8 
76147	Cartago	76	Valle Del Cauca	127	631	1,480	 2,238 	 2,6 
76233	Dagua	76	Valle Del Cauca	272	102	308	 682 	 0,8 
76243	El Águila	76	Valle Del Cauca	54	8	75	 137 	 0,2 
76246	El Cairo	76	Valle Del Cauca	53	7	60	 120 	 0,1 
76248	El Cerrito	76	Valle Del Cauca	203	301	529	 1,033 	 1,2 
76250	El Dovio	76	Valle Del Cauca	59	10	77	 146 	 0,2 
76275	Florida	76	Valle Del Cauca	127	62	449	 638 	 0,7 
76306	Ginebra	76	Valle Del Cauca	102	62	212	 377 	 0,4 
76318	Guacarí	76	Valle Del Cauca	203	30	277	 510 	 0,6 
76364	Jamundí	76	Valle Del Cauca	241	415	1,487	 2,143 	 2,5 
76377	La Cumbre	76	Valle Del Cauca	71	13	92	 175 	 0,2 
76400	La Unión	76	Valle Del Cauca	126	32	303	 461 	 0,5 
76403	La Victoria	76	Valle Del Cauca	57	9	100	 166 	 0,2 
76497	Obando	76	Valle Del Cauca	135	14	114	 262 	 0,3 
76520	Palmira	76	Valle Del Cauca	535	1,668	3,805	 6,008 	 7,0 
76563	Pradera	76	Valle Del Cauca	159	182	439	 780 	 0,9 
76606	Restrepo	76	Valle Del Cauca	184	24	191	 400 	 0,5 
76616	Riofrío	76	Valle Del Cauca	122	65	108	 295 	 0,3 
76622	Roldanillo	76	Valle Del Cauca	114	27	288	 429 	 0,5 
76670	San Pedro	76	Valle Del Cauca	266	39	138	 443 	 0,5 
76736	Sevilla	76	Valle Del Cauca	216	37	365	 619 	 0,7 
76823	Toro	76	Valle Del Cauca	58	11	120	 189 	 0,2 
76828	Trujillo	76	Valle Del Cauca	103	14	130	 247 	 0,3 
76834	Tuluá	76	Valle Del Cauca	238	474	2,746	 3,459 	 4,0 
76845	Ulloa	76	Valle Del Cauca	30	5	43	 77 	 0,1 
76863	Versalles	76	Valle Del Cauca	27	10	55	 92 	 0,1 
76869	Vijes	76	Valle Del Cauca	104	14	96	 214 	 0,2 
76890	Yotoco	76	Valle Del Cauca	124	86	155	 365 	 0,4 
76892	Yumbo	76	Valle Del Cauca	40	5,530	2,964	 8,534 	 9,9 
76895	Zarzal	76	Valle Del Cauca	88	465	467	 1,020 	 1,2 
81001	Arauca	81	Arauca	1,467	56	685	 2,207 	 44,8 
81065	Arauquita	81	Arauca	715	27	219	 960 	 19,5 
81220	Cravo Norte	81	Arauca	20	3	20	 43 	 0,9 
81300	Fortul	81	Arauca	94	15	127	 236 	 4,8 
81591	Puerto Rondón	81	Arauca	36	4	22	 62 	 1,3 
81736	Saravena	81	Arauca	124	31	316	 471 	 9,6 
81794	Tame	81	Arauca	464	177	309	 951 	 19,3 
85001	Yopal	85	Casanare	2,216	350	2,498	 5,064 	 33,7 
85010	Aguazul	85	Casanare	1,335	89	485	 1,909 	 12,7 
85015	Chámeza	85	Casanare	12	2	26	 40 	 0,3 
85125	Hato Corozal	85	Casanare	84	13	121	 218 	 1,5 
85136	La Salina	85	Casanare	1	1	14	 16 	 0,1 
85139	Maní	85	Casanare	388	23	154	 564 	 3,8 
85162	Monterrey	85	Casanare	22	13	173	 209 	 1,4 
85225	Nunchía	85	Casanare	82	13	123	 218 	 1,4 
85230	Orocué	85	Casanare	674	55	105	 833 	 5,6 
85250	Paz de Ariporo	85	Casanare	400	32	310	 742 	 4,9 
85263	Pore	85	Casanare	63	18	85	 166 	 1,1 
85279	Recetor	85	Casanare	3	3	36	 42 	 0,3 
85300	Sabanalarga	85	Casanare	9	3	45	 58 	 0,4 
85315	Sácama	85	Casanare	2	1	20	 23 	 0,2 
85325	San Luis de Palenque	85	Casanare	374	13	80	 466 	 3,1 
85400	Támara	85	Casanare	31	6	65	 102 	 0,7 
85410	Tauramena	85	Casanare	1,729	31	282	 2,042 	 13,6 
85430	Trinidad	85	Casanare	302	16	151	 470 	 3,1 
85440	Villanueva	85	Casanare	1,423	108	301	 1,832 	 12,2 
86001	Mocoa	86	Putumayo	174	54	427	 655 	 16,8 
86219	Colón	86	Putumayo	2	3	24	 30 	 0,8 
86320	Orito	86	Putumayo	190	67	308	 565 	 14,5 
86568	Puerto Asís	86	Putumayo	565	65	456	 1,086 	 27,9 
86569	Puerto Caicedo	86	Putumayo	22	7	55	 83 	 2,1 
86571	Puerto Guzmán	86	Putumayo	57	19	96	 172 	 4,4 
86573	Puerto Leguízamo	86	Putumayo	32	14	86	 132 	 3,4 
86749	Sibundoy	86	Putumayo	12	11	75	 97 	 2,5 
86755	San Francisco	86	Putumayo	3	3	26	 32 	 0,8 
86757	San Miguel	86	Putumayo	98	14	96	 207 	 5,3 
86760	Santiago	86	Putumayo	14	6	39	 59 	 1,5 
86865	Valle del Guamuez	86	Putumayo	35	25	184	 244 	 6,3 
86885	Villagarzón	86	Putumayo	418	14	105	 537 	 13,8 
88001	San Andrés	88	San Andrés, Providencia y Santa Catalina (Archipiélago)	15	57	1,223	 1,295 	 92,4 
88564	Providencia	88	San Andrés, Providencia y Santa Catalina (Archipiélago)	6	3	98	 107 	 7,6 
91001	Leticia	91	Amazonas	76	43	425	 543 	 75,3 
91263	El Encanto	91	Amazonas	0	1	12	 13 	 1,9 
91405	La Chorrera	91	Amazonas	0	1	10	 11 	 1,5 
91407	La Pedrera	91	Amazonas	0	1	15	 16 	 2,2 
91430	La Victoria	91	Amazonas	0	0	3	 3 	 0,4 
91460	Mirití - Paraná	91	Amazonas	0	0	4	 4 	 0,6 
91530	Puerto Alegría	91	Amazonas	1	0	5	 6 	 0,9 
91536	Puerto Arica	91	Amazonas	0	0	4	 4 	 0,6 
91540	Puerto Nariño	91	Amazonas	49	5	42	 96 	 13,3 
91669	Puerto Santander	91	Amazonas	0	1	9	 9 	 1,3 
91798	Tarapacá	91	Amazonas	1	1	13	 14 	 2,0 
94001	Inírida	94	Guainía	38	50	181	 270 	 76,5 
94343	Barranco Minas	94	Guainía	5	3	12	 20 	 5,6 
94663	Mapiripana	94	Guainía	1	2	6	 9 	 2,7 
94883	San Felipe	94	Guainía	2	1	5	 8 	 2,4 
94884	Puerto Colombia	94	Guainía	2	3	12	 17 	 4,8 
94885	La Guadalupe	94	Guainía	1	0	1	 2 	 0,5 
94886	Cacahual	94	Guainía	0	2	7	 9 	 2,6 
94887	Pana Pana	94	Guainía	2	2	8	 12 	 3,3 
94888	Morichal	94	Guainía	2	1	3	 6 	 1,6 
95001	San José del Guaviare	95	Guaviare	72	57	371	 500 	 65,9 
95015	Calamar	95	Guaviare	34	6	32	 72 	 9,5 
95025	El Retorno	95	Guaviare	44	12	75	 131 	 17,2 
95200	Miraflores	95	Guaviare	11	5	40	 56 	 7,3 
97001	Mitú	97	Vaupés	18	24	173	 215 	 78,9 
97161	Carurú	97	Vaupés	0	3	19	 22 	 8,1 
97511	Pacoa	97	Vaupés	0	2	16	 18 	 6,7 
97666	Taraira	97	Vaupés	0	1	10	 11 	 4,1 
97777	Papunahua	97	Vaupés	0	0	2	 3 	 0,9 
97889	Yavaraté	97	Vaupés	0	0	3	 4 	 1,4 
99001	Puerto Carreño	99	Vichada	9	14	112	 135 	 22,0 
99524	La Primavera	99	Vichada	101	17	57	 175 	 28,4 
99624	Santa Rosalía	99	Vichada	19	4	21	 45 	 7,3 
99773	Cumaribo	99	Vichada	76	29	157	 261 	 42,4 
